PACKET_ID,SEGMENT_ID,PACKET_TYPE,CONTROL_PACKET_TYPE/APP_NAME,SOURCE_ID,DESTINATION_ID,TRANSMITTER_ID,RECEIVER_ID,APP_LAYER_ARRIVAL_TIME(US),TRX_LAYER_ARRIVAL_TIME(US),NW_LAYER_ARRIVAL_TIME(US),MAC_LAYER_ARRIVAL_TIME(US),PHY_LAYER_ARRIVAL_TIME(US),PHY_LAYER_START_TIME(US),PHY_LAYER_END_TIME(US),APP_LAYER_PAYLOAD(Bytes),TRX_LAYER_PAYLOAD(Bytes),NW_LAYER_PAYLOAD(Bytes),MAC_LAYER_PAYLOAD(Bytes),PHY_LAYER_PAYLOAD(Bytes),PHY_LAYER_OVERHEAD(Bytes),PACKET_STATUS,LOCAL_ADDRESS,REMOTE_ADDRESS,CWND,SEQ_NO,ACK_NO,isSyn,isAck,isFin,SEGMENT_LEN,SOURCE_IP,DESTINATION_IP,GATEWAY_IP,NEXT_HOP_IP,RSSI(dbm),TX_RX_Distance,Node_Type,RPL_NEIGHBOUR_COUNT,Source_Rank,Parrent_Node,Number_of_Sibils,Parents_Count,LQ_SN_PN,Sibiling_Same_Parent,CMP_LQ_PP_OP
0,0,Control_Packet,OSPF_HELLO,SINKNODE-1,Broadcast-0,SINKNODE-1,ROUTER-2,0,0,0,0,0,5.12,10.12,0,44,44,64,64,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.2.1.1,224.0.0.5,11.2.1.1,224.0.0.5,N/A,N/A,0,2,1,N/A,N/A,N/A,N/A,N/A,N/A
0,0,Control_Packet,OSPF_HELLO,ROUTER-2,Broadcast-0,ROUTER-2,SINKNODE-1,0,0,0,0,0,5.12,10.12,0,44,44,64,64,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.2.1.2,224.0.0.5,11.2.1.2,224.0.0.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,N/A,Control_Packet,DIO,SINKNODE-1,Broadcast-0,SINKNODE-1,SENSOR-5,N/A,N/A,6241,6241,6881,6881,8769,N/A,N/A,0,48,53,6,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:AE0D:AB9B:B5B5,FF00:0:0:0:0:0:0:0,FDEC:3017:E256:9BB8:1FE7:AE0D:AB9B:B5B5,FF00:0:0:0:0:0:0:0,-84.784,172.529,0,2,1,N/A,N/A,N/A,N/A,N/A,N/A
0,N/A,Control_Packet,DIO,SINKNODE-1,Broadcast-0,SINKNODE-1,SENSOR-6,N/A,N/A,6241,6241,6881,6881,8769,N/A,N/A,0,48,53,6,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:AE0D:AB9B:B5B5,FF00:0:0:0:0:0:0:0,FDEC:3017:E256:9BB8:1FE7:AE0D:AB9B:B5B5,FF00:0:0:0:0:0:0:0,-84.784,172.533,0,2,1,N/A,N/A,N/A,N/A,N/A,N/A
0,N/A,Control_Packet,DAO,SENSOR-5,SINKNODE-1,SENSOR-5,SINKNODE-1,N/A,N/A,8769,8769,10369,10369,12129,N/A,N/A,0,44,49,6,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:C5A5:1BA7:F46B,FDEC:3017:E256:9BB8:1FE7:AE0D:AB9B:B5B5,FDEC:3017:E256:9BB8:1FE7:C5A5:1BA7:F46B,FDEC:3017:E256:9BB8:1FE7:AE0D:AB9B:B5B5,-84.784,172.529,1,2,16,1,0,1,179,N/A,Parent_has_highest_LQ
0,N/A,Control_Packet,Zigbee_ACK,SINKNODE-1,SENSOR-5,SINKNODE-1,SENSOR-5,N/A,N/A,N/A,12129,12321,12321,12513,N/A,N/A,N/A,0,5,1,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-84.784,172.529,0,2,1,N/A,N/A,N/A,N/A,N/A,N/A
0,N/A,Control_Packet,DAO,SENSOR-6,SINKNODE-1,SENSOR-6,SINKNODE-1,N/A,N/A,8769,8769,14977,14977,16737,N/A,N/A,0,44,49,6,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:A9FC:1762:71AE,FDEC:3017:E256:9BB8:1FE7:AE0D:AB9B:B5B5,FDEC:3017:E256:9BB8:1FE7:A9FC:1762:71AE,FDEC:3017:E256:9BB8:1FE7:AE0D:AB9B:B5B5,-84.784,172.533,1,3,16,1,0,1,179,N/A,Parent_has_highest_LQ
0,N/A,Control_Packet,Zigbee_ACK,SINKNODE-1,SENSOR-6,SINKNODE-1,SENSOR-6,N/A,N/A,N/A,16737,16929,16929,17121,N/A,N/A,N/A,0,5,1,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-84.784,172.533,0,2,1,N/A,N/A,N/A,N/A,N/A,N/A
0,N/A,Control_Packet,DIO,SENSOR-6,Broadcast-0,SENSOR-6,SINKNODE-1,N/A,N/A,14242,14242,17442,17442,19330,N/A,N/A,0,48,53,6,Collided,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:A9FC:1762:71AE,FF00:0:0:0:0:0:0:0,FDEC:3017:E256:9BB8:1FE7:A9FC:1762:71AE,FF00:0:0:0:0:0:0:0,-84.784,172.533,1,3,16,1,0,1,179,N/A,Parent_has_highest_LQ
0,N/A,Control_Packet,DIO,SENSOR-6,Broadcast-0,SENSOR-6,SENSOR-7,N/A,N/A,14242,14242,17442,17442,19330,N/A,N/A,0,48,53,6,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:A9FC:1762:71AE,FF00:0:0:0:0:0:0:0,FDEC:3017:E256:9BB8:1FE7:A9FC:1762:71AE,FF00:0:0:0:0:0:0:0,-84.784,172.533,1,3,16,1,0,1,179,N/A,Parent_has_highest_LQ
0,N/A,Control_Packet,DIO,SENSOR-6,Broadcast-0,SENSOR-6,SENSOR-10,N/A,N/A,14242,14242,17442,17442,19330,N/A,N/A,0,48,53,6,Collided,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:A9FC:1762:71AE,FF00:0:0:0:0:0:0:0,FDEC:3017:E256:9BB8:1FE7:A9FC:1762:71AE,FF00:0:0:0:0:0:0:0,-84.784,172.533,1,3,16,1,0,1,179,N/A,Parent_has_highest_LQ
0,N/A,Control_Packet,DIO,SENSOR-6,Broadcast-0,SENSOR-6,SENSOR-11,N/A,N/A,14242,14242,17442,17442,19330,N/A,N/A,0,48,53,6,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:A9FC:1762:71AE,FF00:0:0:0:0:0:0:0,FDEC:3017:E256:9BB8:1FE7:A9FC:1762:71AE,FF00:0:0:0:0:0:0:0,-83.658,151.56,1,3,16,1,0,1,179,N/A,Parent_has_highest_LQ
0,N/A,Control_Packet,DIO,SENSOR-5,Broadcast-0,SENSOR-5,SENSOR-4,N/A,N/A,14586,14586,17466,17466,19354,N/A,N/A,0,48,53,6,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:C5A5:1BA7:F46B,FF00:0:0:0:0:0:0:0,FDEC:3017:E256:9BB8:1FE7:C5A5:1BA7:F46B,FF00:0:0:0:0:0:0:0,-84.784,172.533,1,2,16,1,0,1,179,N/A,Parent_has_highest_LQ
0,N/A,Control_Packet,DIO,SENSOR-5,Broadcast-0,SENSOR-5,SENSOR-8,N/A,N/A,14586,14586,17466,17466,19354,N/A,N/A,0,48,53,6,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:C5A5:1BA7:F46B,FF00:0:0:0:0:0:0:0,FDEC:3017:E256:9BB8:1FE7:C5A5:1BA7:F46B,FF00:0:0:0:0:0:0:0,-83.658,151.56,1,2,16,1,0,1,179,N/A,Parent_has_highest_LQ
0,N/A,Control_Packet,DAO,SENSOR-11,SENSOR-6,SENSOR-11,SENSOR-6,N/A,N/A,19330,19330,19970,19970,21730,N/A,N/A,0,44,49,6,Collided,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:0EBA:B4E8:F168,FDEC:3017:E256:9BB8:1FE7:A9FC:1762:71AE,FDEC:3017:E256:9BB8:1FE7:0EBA:B4E8:F168,FDEC:3017:E256:9BB8:1FE7:A9FC:1762:71AE,-83.658,151.56,1,1,31,6,0,1,179,N/A,Parent_has_highest_LQ
0,N/A,Control_Packet,DAO,SENSOR-8,SENSOR-5,SENSOR-8,SENSOR-5,N/A,N/A,19354,19354,19994,19994,21754,N/A,N/A,0,44,49,6,Collided,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:7D3A:6562:1716,FDEC:3017:E256:9BB8:1FE7:C5A5:1BA7:F46B,FDEC:3017:E256:9BB8:1FE7:7D3A:6562:1716,FDEC:3017:E256:9BB8:1FE7:C5A5:1BA7:F46B,-83.658,151.56,1,1,31,5,0,1,179,N/A,Parent_has_highest_LQ
0,N/A,Control_Packet,DAO,SENSOR-8,SENSOR-5,SENSOR-8,SENSOR-5,N/A,N/A,19354,19354,22992.4,22992.4,24752.4,N/A,N/A,0,44,49,6,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:7D3A:6562:1716,FDEC:3017:E256:9BB8:1FE7:C5A5:1BA7:F46B,FDEC:3017:E256:9BB8:1FE7:7D3A:6562:1716,FDEC:3017:E256:9BB8:1FE7:C5A5:1BA7:F46B,-83.658,151.56,1,1,31,5,0,1,179,N/A,Parent_has_highest_LQ
0,N/A,Control_Packet,Zigbee_ACK,SENSOR-5,SENSOR-8,SENSOR-5,SENSOR-8,N/A,N/A,N/A,24752.4,24944.4,24944.4,25136.4,N/A,N/A,N/A,0,5,1,Collided,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-83.658,151.56,1,2,16,1,0,1,179,N/A,Parent_has_highest_LQ
0,N/A,Control_Packet,DAO,SENSOR-11,SENSOR-6,SENSOR-11,SENSOR-6,N/A,N/A,19330,19330,23758.8,23758.8,25518.8,N/A,N/A,0,44,49,6,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:0EBA:B4E8:F168,FDEC:3017:E256:9BB8:1FE7:A9FC:1762:71AE,FDEC:3017:E256:9BB8:1FE7:0EBA:B4E8:F168,FDEC:3017:E256:9BB8:1FE7:A9FC:1762:71AE,-83.658,151.56,1,1,31,6,0,1,179,N/A,Parent_has_highest_LQ
0,N/A,Control_Packet,Zigbee_ACK,SENSOR-6,SENSOR-11,SENSOR-6,SENSOR-11,N/A,N/A,N/A,25518.8,25710.8,25710.8,25902.8,N/A,N/A,N/A,0,5,1,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-83.658,151.56,1,3,16,1,0,1,179,N/A,Parent_has_highest_LQ
0,N/A,Control_Packet,DAO,SENSOR-7,SENSOR-6,SENSOR-7,SENSOR-6,N/A,N/A,19330,19330,26690,26690,28450,N/A,N/A,0,44,49,6,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:7FEB:CB02:0A74,FDEC:3017:E256:9BB8:1FE7:A9FC:1762:71AE,FDEC:3017:E256:9BB8:1FE7:7FEB:CB02:0A74,FDEC:3017:E256:9BB8:1FE7:A9FC:1762:71AE,-84.784,172.533,1,2,31,6,1,1,179,same_parent,Parent_has_highest_LQ
0,N/A,Control_Packet,DAO,SENSOR-8,SENSOR-5,SENSOR-8,SENSOR-5,N/A,N/A,19354,19354,28230.8,28230.8,29990.8,N/A,N/A,0,44,49,6,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:7D3A:6562:1716,FDEC:3017:E256:9BB8:1FE7:C5A5:1BA7:F46B,FDEC:3017:E256:9BB8:1FE7:7D3A:6562:1716,FDEC:3017:E256:9BB8:1FE7:C5A5:1BA7:F46B,-83.658,151.56,1,1,31,5,0,1,179,N/A,Parent_has_highest_LQ
0,N/A,Control_Packet,DIO,SENSOR-11,Broadcast-0,SENSOR-11,SENSOR-7,N/A,N/A,23372,23372,28463.8,28463.8,30351.8,N/A,N/A,0,48,53,6,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:0EBA:B4E8:F168,FF00:0:0:0:0:0:0:0,FDEC:3017:E256:9BB8:1FE7:0EBA:B4E8:F168,FF00:0:0:0:0:0:0:0,-84.784,172.533,1,1,31,6,0,1,179,N/A,Parent_has_highest_LQ
0,N/A,Control_Packet,Zigbee_ACK,SENSOR-5,SENSOR-8,SENSOR-5,SENSOR-8,N/A,N/A,N/A,29990.8,30182.8,30182.8,30374.8,N/A,N/A,N/A,0,5,1,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-83.658,151.56,1,2,16,1,0,1,179,N/A,Parent_has_highest_LQ
0,N/A,Control_Packet,DAO,SENSOR-7,SENSOR-6,SENSOR-7,SENSOR-6,N/A,N/A,19330,19330,30672.8,30672.8,32432.8,N/A,N/A,0,44,49,6,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:7FEB:CB02:0A74,FDEC:3017:E256:9BB8:1FE7:A9FC:1762:71AE,FDEC:3017:E256:9BB8:1FE7:7FEB:CB02:0A74,FDEC:3017:E256:9BB8:1FE7:A9FC:1762:71AE,-84.784,172.533,1,2,31,6,1,1,179,same_parent,Parent_has_highest_LQ
0,N/A,Control_Packet,DIO,SENSOR-8,Broadcast-0,SENSOR-8,SENSOR-4,N/A,N/A,25954,25954,30695.8,30695.8,32583.8,N/A,N/A,0,48,53,6,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:7D3A:6562:1716,FF00:0:0:0:0:0:0:0,FDEC:3017:E256:9BB8:1FE7:7D3A:6562:1716,FF00:0:0:0:0:0:0:0,-84.784,172.533,1,1,31,5,0,1,179,N/A,Parent_has_highest_LQ
0,N/A,Control_Packet,DIO,SENSOR-8,Broadcast-0,SENSOR-8,SENSOR-5,N/A,N/A,25954,25954,30695.8,30695.8,32583.8,N/A,N/A,0,48,53,6,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:7D3A:6562:1716,FF00:0:0:0:0:0:0:0,FDEC:3017:E256:9BB8:1FE7:7D3A:6562:1716,FF00:0:0:0:0:0:0:0,-83.658,151.56,1,1,31,5,0,1,179,N/A,Parent_has_highest_LQ
0,N/A,Control_Packet,DIO,SENSOR-8,Broadcast-0,SENSOR-8,SENSOR-9,N/A,N/A,25954,25954,30695.8,30695.8,32583.8,N/A,N/A,0,48,53,6,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:7D3A:6562:1716,FF00:0:0:0:0:0:0:0,FDEC:3017:E256:9BB8:1FE7:7D3A:6562:1716,FF00:0:0:0:0:0:0:0,-84.784,172.529,1,1,31,5,0,1,179,N/A,Parent_has_highest_LQ
0,N/A,Control_Packet,Zigbee_ACK,SENSOR-6,SENSOR-7,SENSOR-6,SENSOR-7,N/A,N/A,N/A,32432.8,32624.8,32624.8,32816.8,N/A,N/A,N/A,0,5,1,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-84.784,172.533,1,4,16,1,0,0,179,N/A,Parent_has_highest_LQ
0,N/A,Control_Packet,DIO,SENSOR-5,Broadcast-0,SENSOR-5,SINKNODE-1,N/A,N/A,25071,25071,33224.8,33224.8,35112.8,N/A,N/A,0,48,53,6,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:C5A5:1BA7:F46B,FF00:0:0:0:0:0:0:0,FDEC:3017:E256:9BB8:1FE7:C5A5:1BA7:F46B,FF00:0:0:0:0:0:0:0,-84.784,172.529,1,3,16,1,1,1,179,same_parent,Parent_has_highest_LQ
0,N/A,Control_Packet,DIO,SENSOR-5,Broadcast-0,SENSOR-5,SENSOR-4,N/A,N/A,25071,25071,33224.8,33224.8,35112.8,N/A,N/A,0,48,53,6,Collided,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:C5A5:1BA7:F46B,FF00:0:0:0:0:0:0:0,FDEC:3017:E256:9BB8:1FE7:C5A5:1BA7:F46B,FF00:0:0:0:0:0:0:0,-84.784,172.533,1,3,16,1,1,1,179,same_parent,Parent_has_highest_LQ
0,N/A,Control_Packet,DIO,SENSOR-5,Broadcast-0,SENSOR-5,SENSOR-6,N/A,N/A,25071,25071,33224.8,33224.8,35112.8,N/A,N/A,0,48,53,6,Collided,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:C5A5:1BA7:F46B,FF00:0:0:0:0:0:0:0,FDEC:3017:E256:9BB8:1FE7:C5A5:1BA7:F46B,FF00:0:0:0:0:0:0:0,-83.657,151.55,1,3,16,1,1,1,179,same_parent,Parent_has_highest_LQ
0,N/A,Control_Packet,DIO,SENSOR-5,Broadcast-0,SENSOR-5,SENSOR-8,N/A,N/A,25071,25071,33224.8,33224.8,35112.8,N/A,N/A,0,48,53,6,Collided,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:C5A5:1BA7:F46B,FF00:0:0:0:0:0:0:0,FDEC:3017:E256:9BB8:1FE7:C5A5:1BA7:F46B,FF00:0:0:0:0:0:0:0,-83.658,151.56,1,3,16,1,1,1,179,same_parent,Parent_has_highest_LQ
0,N/A,Control_Packet,DIO,SENSOR-5,Broadcast-0,SENSOR-5,SENSOR-10,N/A,N/A,25071,25071,33224.8,33224.8,35112.8,N/A,N/A,0,48,53,6,Collided,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:C5A5:1BA7:F46B,FF00:0:0:0:0:0:0:0,FDEC:3017:E256:9BB8:1FE7:C5A5:1BA7:F46B,FF00:0:0:0:0:0:0:0,-84.784,172.529,1,3,16,1,1,1,179,same_parent,Parent_has_highest_LQ
0,N/A,Control_Packet,DIO,SENSOR-7,Broadcast-0,SENSOR-7,SENSOR-11,N/A,N/A,24891,24891,33457.8,33457.8,35345.8,N/A,N/A,0,48,53,6,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:7FEB:CB02:0A74,FF00:0:0:0:0:0:0:0,FDEC:3017:E256:9BB8:1FE7:7FEB:CB02:0A74,FF00:0:0:0:0:0:0:0,-84.784,172.533,1,4,31,6,1,1,179,same_parent,Parent_has_highest_LQ
0,N/A,Control_Packet,DIO,SENSOR-7,Broadcast-0,SENSOR-7,SENSOR-14,N/A,N/A,24891,24891,33457.8,33457.8,35345.8,N/A,N/A,0,48,53,6,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:7FEB:CB02:0A74,FF00:0:0:0:0:0:0:0,FDEC:3017:E256:9BB8:1FE7:7FEB:CB02:0A74,FF00:0:0:0:0:0:0:0,-84.784,172.533,1,4,31,6,1,1,179,same_parent,Parent_has_highest_LQ
0,N/A,Control_Packet,DIO,SENSOR-7,Broadcast-0,SENSOR-7,SENSOR-15,N/A,N/A,24891,24891,33457.8,33457.8,35345.8,N/A,N/A,0,48,53,6,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:7FEB:CB02:0A74,FF00:0:0:0:0:0:0:0,FDEC:3017:E256:9BB8:1FE7:7FEB:CB02:0A74,FF00:0:0:0:0:0:0:0,-84.784,172.533,1,4,31,6,1,1,179,same_parent,Parent_has_highest_LQ
0,N/A,Control_Packet,DIO,SENSOR-6,Broadcast-0,SENSOR-6,SINKNODE-1,N/A,N/A,29081,29081,35986.8,35986.8,37874.8,N/A,N/A,0,48,53,6,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:A9FC:1762:71AE,FF00:0:0:0:0:0:0:0,FDEC:3017:E256:9BB8:1FE7:A9FC:1762:71AE,FF00:0:0:0:0:0:0:0,-84.784,172.533,1,4,16,1,0,0,179,N/A,Parent_has_highest_LQ
0,N/A,Control_Packet,DIO,SENSOR-6,Broadcast-0,SENSOR-6,SENSOR-5,N/A,N/A,29081,29081,35986.8,35986.8,37874.8,N/A,N/A,0,48,53,6,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:A9FC:1762:71AE,FF00:0:0:0:0:0:0:0,FDEC:3017:E256:9BB8:1FE7:A9FC:1762:71AE,FF00:0:0:0:0:0:0:0,-83.657,151.55,1,4,16,1,0,0,179,N/A,Parent_has_highest_LQ
0,N/A,Control_Packet,DIO,SENSOR-6,Broadcast-0,SENSOR-6,SENSOR-7,N/A,N/A,29081,29081,35986.8,35986.8,37874.8,N/A,N/A,0,48,53,6,Collided,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:A9FC:1762:71AE,FF00:0:0:0:0:0:0:0,FDEC:3017:E256:9BB8:1FE7:A9FC:1762:71AE,FF00:0:0:0:0:0:0:0,-84.784,172.533,1,4,16,1,0,0,179,N/A,Parent_has_highest_LQ
0,N/A,Control_Packet,DIO,SENSOR-6,Broadcast-0,SENSOR-6,SENSOR-10,N/A,N/A,29081,29081,35986.8,35986.8,37874.8,N/A,N/A,0,48,53,6,Collided,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:A9FC:1762:71AE,FF00:0:0:0:0:0:0:0,FDEC:3017:E256:9BB8:1FE7:A9FC:1762:71AE,FF00:0:0:0:0:0:0:0,-84.784,172.533,1,4,16,1,0,0,179,N/A,Parent_has_highest_LQ
0,N/A,Control_Packet,DIO,SENSOR-6,Broadcast-0,SENSOR-6,SENSOR-11,N/A,N/A,29081,29081,35986.8,35986.8,37874.8,N/A,N/A,0,48,53,6,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:A9FC:1762:71AE,FF00:0:0:0:0:0:0:0,FDEC:3017:E256:9BB8:1FE7:A9FC:1762:71AE,FF00:0:0:0:0:0:0:0,-83.658,151.56,1,4,16,1,0,0,179,N/A,Parent_has_highest_LQ
0,N/A,Control_Packet,DAO,SENSOR-9,SENSOR-8,SENSOR-9,SENSOR-8,N/A,N/A,32583.8,32583.8,39572.6,39572.6,41332.6,N/A,N/A,0,44,49,6,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:A79A:B00E:1271,FDEC:3017:E256:9BB8:1FE7:7D3A:6562:1716,FDEC:3017:E256:9BB8:1FE7:A79A:B00E:1271,FDEC:3017:E256:9BB8:1FE7:7D3A:6562:1716,-84.784,172.529,1,2,46,8,0,1,179,N/A,Parent_has_highest_LQ
0,N/A,Control_Packet,Zigbee_ACK,SENSOR-8,SENSOR-9,SENSOR-8,SENSOR-9,N/A,N/A,N/A,41332.6,41524.6,41524.6,41716.6,N/A,N/A,N/A,0,5,1,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-84.784,172.529,1,2,31,5,0,1,179,N/A,Parent_has_highest_LQ
0,N/A,Control_Packet,DAO,SENSOR-15,SENSOR-7,SENSOR-15,SENSOR-7,N/A,N/A,35345.8,35345.8,40414.6,40414.6,42174.6,N/A,N/A,0,44,49,6,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:27E1:B31B:71EA,FDEC:3017:E256:9BB8:1FE7:7FEB:CB02:0A74,FDEC:3017:E256:9BB8:1FE7:27E1:B31B:71EA,FDEC:3017:E256:9BB8:1FE7:7FEB:CB02:0A74,-84.784,172.533,1,2,46,7,1,1,179,same_parent,Parent_has_highest_LQ
0,N/A,Control_Packet,Zigbee_ACK,SENSOR-7,SENSOR-15,SENSOR-7,SENSOR-15,N/A,N/A,N/A,42174.6,42366.6,42366.6,42558.6,N/A,N/A,N/A,0,5,1,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-84.784,172.533,1,4,31,6,1,1,179,same_parent,Parent_has_highest_LQ
0,N/A,Control_Packet,DAO,SENSOR-4,SENSOR-5,SENSOR-4,SENSOR-5,N/A,N/A,19354,19354,43944.8,43944.8,45704.8,N/A,N/A,0,44,49,6,Collided,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:ADCF:C808:0788,FDEC:3017:E256:9BB8:1FE7:C5A5:1BA7:F46B,FDEC:3017:E256:9BB8:1FE7:ADCF:C808:0788,FDEC:3017:E256:9BB8:1FE7:C5A5:1BA7:F46B,-84.784,172.533,1,3,41,8,1,1,179,different_parent,Parent_has_highest_LQ
0,N/A,Control_Packet,DIO,SENSOR-15,Broadcast-0,SENSOR-15,SENSOR-19,N/A,N/A,40273.8,40273.8,43839.6,43839.6,45727.6,N/A,N/A,0,48,53,6,Collided,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:27E1:B31B:71EA,FF00:0:0:0:0:0:0:0,FDEC:3017:E256:9BB8:1FE7:27E1:B31B:71EA,FF00:0:0:0:0:0:0:0,-84.784,172.533,1,2,46,7,1,1,179,same_parent,Parent_has_highest_LQ
0,N/A,Control_Packet,DIO,SENSOR-7,Broadcast-0,SENSOR-7,SENSOR-6,N/A,N/A,40067,40067,43839.6,43839.6,45727.6,N/A,N/A,0,48,53,6,Collided,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:7FEB:CB02:0A74,FF00:0:0:0:0:0:0:0,FDEC:3017:E256:9BB8:1FE7:7FEB:CB02:0A74,FF00:0:0:0:0:0:0:0,-84.784,172.533,1,4,31,6,1,1,179,same_parent,Parent_has_highest_LQ
0,N/A,Control_Packet,DIO,SENSOR-7,Broadcast-0,SENSOR-7,SENSOR-10,N/A,N/A,40067,40067,43839.6,43839.6,45727.6,N/A,N/A,0,48,53,6,Collided,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:7FEB:CB02:0A74,FF00:0:0:0:0:0:0:0,FDEC:3017:E256:9BB8:1FE7:7FEB:CB02:0A74,FF00:0:0:0:0:0:0:0,-83.658,151.56,1,4,31,6,1,1,179,same_parent,Parent_has_highest_LQ
